Baby,Bottle Nipple,,,USA,$1.96,3,$0.65,https://www.walmart.com/ip/Parent-s-Choice-Medium-Flow-Bottle-Nipples-3-count/42864010?athbdg=L1200,2022-12-07,,N/A,1.34,oz,3,0.01,79.02,https://www.walmart.com/ip/Parent-s-Choice-Medium-Flow-Bottle-Nipples-3-count/42864010?athbdg=L1200,2022-12-07,,0.06,cubic in,3,0,"3,086,216",https://www.walmart.com/ip/Parent-s-Choice-Medium-Flow-Bottle-Nipples-3-count/42864010?athbdg=L1200,2022-12-07,,,,,,,,1,a89720b0-bd15-4b97-9122-fa88900b920a
Baby,Bottle Warmer-Sanitizer,,,USA,$29.99,1,$29.99,https://www.walmart.com/ip/Eccomum-Baby-Bottle-Warmer-and-Sterilizer-with-Timer-Fast-Breast-Milk-Warmer-Baby-Food-Heater-Temperature-Control-with-LCD-Display/242324887,2022-12-07,,N/A,27.84,oz,1,0.79,1.27,https://www.amazon.com/Breastmilk-Formula-Accurate-Temperature-Constant/dp/B09NLZZ1LR/ref=sr_1_1?crid=13YI9Q29ECXSU&keywords=eccomum+bottle+warmer&qid=1670465430&sprefix=eccomum+%2Caps%2C190&sr=8-1,2022-12-07,,260.88,cubic in,1,"4,275",234,https://www.amazon.com/Breastmilk-Formula-Accurate-Temperature-Constant/dp/B09NLZZ1LR/ref=sr_1_1?crid=13YI9Q29ECXSU&keywords=eccomum+bottle+warmer&qid=1670465430&sprefix=eccomum+%2Caps%2C190&sr=8-1,2022-12-07,,,,,,,,1,95a426c1-4ff9-41c1-9dd3-4ebf677e8995
Baby,Bottoms,Girl,Infant,USA,$11.99,1,$11.99,https://www.walmart.com/ip/Multitrust-Infant-Baby-Girl-Ruffle-Leggings-Trousers-Bottoms-Casual-Long-Pants/398781332,2022-12-07,,70%,2.61,oz,1,0.07,13.51,https://www.amazon.com/Toddler-Knitting-Stretch-Leggings-Bottoms/dp/B07WF6KZZQ/ref=sr_1_110?keywords=Ruffle%2BPants%2Bfor%2BBabies&qid=1670466136&sr=8-110&th=1,2022-12-07,,47.38,cubic in,1,776,"1,288",https://www.amazon.com/Toddler-Knitting-Stretch-Leggings-Bottoms/dp/B07WF6KZZQ/ref=sr_1_110?keywords=Ruffle%2BPants%2Bfor%2BBabies&qid=1670466136&sr=8-110&th=1,2022-12-07,*,12,1,1,0.08,SPHERE,,1,865e437c-63e9-4d8d-9a19-e0d981dd3476
Baby,Bottoms,Girl,Toddler,USA,$10.45,1,$10.45,https://www.walmart.com/ip/Puloru-Kids-Baby-Girls-Cartoon-Sequin-Clothes-Bottoms-Leggings-Pants/847547246,2022-12-07,,70%,1.45,oz,1,0.04,24.33,https://www.amazon.com/Girls-Clothes-Mermaid-Stretch-Leggings/dp/B079L4M3QY/ref=sr_1_43?crid=15PQAQ7GHV0CH&keywords=toddler+girl+pants+sequin&qid=1670473059&sprefix=toddler+girl+pants+sequi%2Caps%2C150&sr=8-43,2022-12-07,,22.92,cubic in,1,376,"2,662",https://www.amazon.com/Girls-Clothes-Mermaid-Stretch-Leggings/dp/B079L4M3QY/ref=sr_1_43?crid=15PQAQ7GHV0CH&keywords=toddler+girl+pants+sequin&qid=1670473059&sprefix=toddler+girl+pants+sequi%2Caps%2C150&sr=8-43,2022-12-07,*,12,1,1,0.08,SPHERE,,1,3e0498c9-6d22-46fa-b5c9-93f4705aab4b
Baby,Bouncer,,,USA,$29.97,1,$29.97,https://www.walmart.com/ip/Bright-Starts-Spinnin-Safari-Vibrating-Baby-Bouncer-Seat-with-Toy-Bar-0-6-Months-Unisex/287256391?wmlspartner=wlpa&selectedSellerId=0&wl13=1615&adid=22222222277287256391_117755028669_12420145346&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=c&wl3=501107745824&wl4=pla-294505072980&wl5=9031967&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=287256391&wl13=1615&veh=sem_LIA&gclsrc=ds,2022-12-07,,70%,83.20,oz,1,2.36,0.42,https://www.walmart.com/ip/Bright-Starts-Spinnin-Safari-Vibrating-Baby-Bouncer-Seat-with-Toy-Bar-0-6-Months-Unisex/287256391?wmlspartner=wlpa&selectedSellerId=0&wl13=1615&adid=22222222277287256391_117755028669_12420145346&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=c&wl3=501107745824&wl4=pla-294505072980&wl5=9031967&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=287256391&wl13=1615&veh=sem_LIA&gclsrc=ds,2022-12-07,,"7,924.71",cubic in,1,"129,863",8,https://www.walmart.com/ip/Bright-Starts-Spinnin-Safari-Vibrating-Baby-Bouncer-Seat-with-Toy-Bar-0-6-Months-Unisex/287256391?wmlspartner=wlpa&selectedSellerId=0&wl13=1615&adid=22222222277287256391_117755028669_12420145346&wmlspartner=wmtlabs&wl0=&wl1=g&wl2=c&wl3=501107745824&wl4=pla-294505072980&wl5=9031967&wl6=&wl7=&wl8=&wl9=pla&wl10=8175035&wl11=local&wl12=287256391&wl13=1615&veh=sem_LIA&gclsrc=ds,2022-12-07,,,,,,,,1,ae9ae7a1-b932-4c52-b10a-3e81b77d04df
Baby,Breast Pump,,,USA,$12.94,1,$12.94,https://www.walmart.com/ip/Haakaa-Silicone-Breastfeeding-Manual-Breast-Pump-Milk-Pump-100-Food-Grade-Silicone-BPA-PVC-and-Phthalate-Free/208094044,2022-12-07,,N/A,7.20,oz,1,0.20,4.90,https://www.walmart.com/ip/Haakaa-Silicone-Breastfeeding-Manual-Breast-Pump-Milk-Pump-100-Food-Grade-Silicone-BPA-PVC-and-Phthalate-Free/208094044,2022-12-07,,54.00,cubic in,1,885,"1,130",https://www.walmart.com/ip/Haakaa-Silicone-Breastfeeding-Manual-Breast-Pump-Milk-Pump-100-Food-Grade-Silicone-BPA-PVC-and-Phthalate-Free/208094044,2022-12-07,,,,,,,,1,b2004879-aa20-4abe-805e-7bb5f7617f80
Baby,Breastfeeding Cover,,,USA,$8.49,1,$8.49,https://www.walmart.com/ip/Car-Seat-Nursing-Breastfeeding-Cover-360-Full-Privacy-Poncho-Thick-Soft-Stretchy-Carseat-Canopy-Stroller-Cover-Infant-Babies-Convertible-Multi-Use-6-/723306818,2022-12-07,,70%,7.00,oz,1,0.20,5.04,https://www.amazon.com/seat-Canopy-Nursing-Cover-Breastfeeding/dp/B06XCGH232/ref=asc_df_B06XCGH232/?tag=hyprod-20&linkCode=df0&hvadid=312230707871&hvpos=&hvnetw=g&hvrand=14935502928993228046&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-568903367986&psc=1&tag=&ref=&adgrpid=64737890520&hvpone=&hvptwo=&hvadid=312230707871&hvpos=&hvnetw=g&hvrand=14935502928993228046&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-568903367986,2022-12-07,,148.50,cubic in,1,"2,433",411,https://www.amazon.com/seat-Canopy-Nursing-Cover-Breastfeeding/dp/B06XCGH232/ref=asc_df_B06XCGH232/?tag=hyprod-20&linkCode=df0&hvadid=312230707871&hvpos=&hvnetw=g&hvrand=14935502928993228046&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-568903367986&psc=1&tag=&ref=&adgrpid=64737890520&hvpone=&hvptwo=&hvadid=312230707871&hvpos=&hvnetw=g&hvrand=14935502928993228046&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-568903367986,2022-12-07,,,,,,,,1,bf99af36-0814-4101-898b-f83476c0b2e4
Baby,Breastfeeding Pad,,,USA,$9.59,60,$0.16,https://www.walgreens.com/store/c/lansinoh-stay-dry-nursing-pads/ID=prod6057917-product?ext=gooFY23_GOO_RET_RETAILDEMANDGEN_Performance+Max+-+Baby_REV_SRC_PMAX_PMAX_NA_PMAX_ENG__pla_local&gclsrc=aw.ds&,2022-12-07,,N/A,16.32,oz,60,0.01,129.68,https://www.walgreens.com/store/c/lansinoh-stay-dry-nursing-pads/ID=prod6057917-product?ext=gooFY23_GOO_RET_RETAILDEMANDGEN_Performance+Max+-+Baby_REV_SRC_PMAX_PMAX_NA_PMAX_ENG__pla_local&gclsrc=aw.ds&,2022-12-07,,170.50,cubic in,60,47,"21,475",https://www.walgreens.com/store/c/lansinoh-stay-dry-nursing-pads/ID=prod6057917-product?ext=gooFY23_GOO_RET_RETAILDEMANDGEN_Performance+Max+-+Baby_REV_SRC_PMAX_PMAX_NA_PMAX_ENG__pla_local&gclsrc=aw.ds&,2022-12-07,,,,,,,,1,9e30ec71-f11b-4edf-bbae-f88edf04c086
Baby,Car Seat,,Base,USA,$22.00,1,$22.00,https://www.walmart.com/ip/Cosco-Light-n-Comfy-35-Adjustable-Infant-Car-Seat-Base-Black/55047727,2022-12-09,,70%,4.60,lb,1,2.09,0.48,https://www.walmart.com/ip/Cosco-Light-n-Comfy-35-Adjustable-Infant-Car-Seat-Base-Black/55047727,2022-12-09,,"3,386.06",cubic in,1,"55,488",18,https://www.walmart.com/ip/Cosco-Light-n-Comfy-35-Adjustable-Infant-Car-Seat-Base-Black/55047727,2022-12-09,,,,,,,,1,143bfa36-b785-4aa1-89b6-e99e0d833b7e
Baby,Car Seat,,Booster,USA,$16.98,1,$16.98,https://www.walmart.com/ip/Cosco-Rise-Backless-Booster-Car-Seat-Black-Onyx/527347571,2022-12-09,Toddler to school aged.,70%,3.25,lb,1,1.47,0.68,https://www.walmart.com/ip/Cosco-Rise-Backless-Booster-Car-Seat-Black-Onyx/527347571,2022-12-09,,"1,913.17",cubic in,1,"31,351",32,https://www.walmart.com/ip/Cosco-Rise-Backless-Booster-Car-Seat-Black-Onyx/527347571,2022-12-09,,,,,,,,1,0a4f413c-0e4e-4caf-8923-eb34b47e89a3
Baby,Car Seat,,2-in-1 Booster,USA,$59.98,1,$59.98,https://www.walmart.com/ip/Cosco-Finale-2-in-1-Booster-Car-Seat-Braided-Twine/55704265?athbdg=L1600,2022-12-09,,70%,12.17,lb,1,5.52,0.18,https://www.walmart.com/ip/Cosco-Finale-2-in-1-Booster-Car-Seat-Braided-Twine/55704265?athbdg=L1600,2022-12-09,,"10,315.81",cubic in,1,"169,046",6,https://www.walmart.com/ip/Cosco-Finale-2-in-1-Booster-Car-Seat-Braided-Twine/55704265?athbdg=L1600,2022-12-09,,,,,,,,1,17e962cd-26f3-46da-ae9d-6b5e190f7b89
Baby,Carrier,,,USA,$12.91,1,$12.91,https://www.walmart.com/ip/Costyle-Soft-Sling-Baby-Carrier-Red/468672631,2022-12-09,,70%,1.30,lb,1,0.59,1.70,https://www.amazon.com/Infantino-Flip-4-in-1-Convertible-Carrier/dp/B00M0DWQYI/ref=sr_1_5?crid=3BRJE2Y6W833U&keywords=Costyle+Soft+Sling+Baby+Carrier%2C+Red&qid=1670611502&s=baby-products&sprefix=costyle+soft+sling+baby+carrier%2C+red%2Cbaby-products%2C353&sr=1-5,2022-12-09,,400.00,cubic in,1,"6,555",153,https://www.amazon.com/Infantino-Flip-4-in-1-Convertible-Carrier/dp/B00M0DWQYI/ref=sr_1_5?crid=3BRJE2Y6W833U&keywords=Costyle+Soft+Sling+Baby+Carrier%2C+Red&qid=1670611502&s=baby-products&sprefix=costyle+soft+sling+baby+carrier%2C+red%2Cbaby-products%2C353&sr=1-5,2022-12-09,,,,,,,,1,cdfe4245-602a-4818-8746-ccc92aef1f6c
Baby,Changing Pad,,Portable,USA,$13.96,1,$13.96,https://www.walmart.com/ip/KeaBabies-Portable-Diaper-Changing-Pad-Waterproof-Baby-Changing-Mat-Black-Geo/945600123,2022-12-09,,N/A,0.35,lb,1,0.16,6.30,https://www.walmart.com/ip/KeaBabies-Portable-Diaper-Changing-Pad-Waterproof-Baby-Changing-Mat-Black-Geo/945600123,2022-12-09,,96.40,cubic in,1,"1,580",633,https://www.walmart.com/ip/KeaBabies-Portable-Diaper-Changing-Pad-Waterproof-Baby-Changing-Mat-Black-Geo/945600123,2022-12-09,,,,,,,,1,3dc57a87-429a-45b0-b3be-bf3d9f361767
Baby,Changing Pad,,Non-Portable,USA,$19.47,1,$19.47,https://www.walmart.com/ip/Dream-On-Me-Cypress-Contoured-Changing-Pad-I-With-Safety-Strap-Quick-Release-Buckle/820560051?athbdg=L1300,2022-12-09,,N/A,1.50,lb,1,0.68,1.47,https://www.walmart.com/ip/Dream-On-Me-Cypress-Contoured-Changing-Pad-I-With-Safety-Strap-Quick-Release-Buckle/820560051?athbdg=L1300,2022-12-09,,"1,792.00",cubic in,1,"29,366",34,https://www.walmart.com/ip/Dream-On-Me-Cypress-Contoured-Changing-Pad-I-With-Safety-Strap-Quick-Release-Buckle/820560051?athbdg=L1300,2022-12-09,,,,,,,,1,148016b0-b64d-4655-868e-666159824190
Baby,Clothes,,,USA,$15.29,3,$5.10,https://www.walmart.com/ip/PatPat-Ruffle-Footie-Jumpsuit-with-Hat-Set-For-Baby-Boy-Girl/576230933?athbdg=L1700,2022-12-09,,70%,7.37,oz,3,0.07,14.36,https://www.amazon.com/Simple-Joys-Carters-3-Pack-without/dp/B075XR7S8V/ref=sr_1_31?crid=1LN6OA2E6734C&keywords=Jumpsuit%2Bwith%2BHat%2BSet%2B3%2Bbaby&qid=1670612953&sprefix=jumpsuit%2Bwith%2Bhat%2Bset%2B3%2Bbaby%2Caps%2C163&sr=8-31&th=1,2022-12-09,,140.40,cubic in,3,767,"1,304",https://www.amazon.com/Simple-Joys-Carters-3-Pack-without/dp/B075XR7S8V/ref=sr_1_31?crid=1LN6OA2E6734C&keywords=Jumpsuit%2Bwith%2BHat%2BSet%2B3%2Bbaby&qid=1670612953&sprefix=jumpsuit%2Bwith%2Bhat%2Bset%2B3%2Bbaby%2Caps%2C163&sr=8-31&th=1,2022-12-09,,,,,,,,1,d3f77cce-46de-49fc-8a85-a1b647b3e045
Baby,Coat,,,USA,$20.66,1,$20.66,https://www.walmart.com/ip/Winter-Infant-Kids-Baby-Girls-Boys-Down-Parkas-Coat-3D-Ears-Hooded-Long-Sleeve-Zipper-Solid-Warm-Outfits/379673193,2022-12-11,,70%,15.20,oz,1,0.43,2.32,https://www.amazon.com/Jacket-Zipper-Pocket-Winter-Outerwear/dp/B09KPBGFX1/ref=sr_1_4?crid=3DC5IU9TK1BOD&keywords=Winter%2BInfant%2BKids%2BBaby%2BGirls%2BBoys%2BDown%2BParkas%2BCoat%2B3D%2BEars%2BHooded%2BLong%2BSleeve%2BZipper%2BSolid%2BWarm%2BOutfits&qid=1670803427&sprefix=winter%2Binfant%2Bkids%2Bbaby%2Bgirls%2Bboys%2Bdown%2Bparkas%2Bcoat%2B3d%2Bears%2Bhooded%2Blong%2Bsleeve%2Bzipper%2Bsolid%2Bwarm%2Boutfits%2Caps%2C191&sr=8-4&th=1,2022-12-11,,925.88,cubic in,1,"15,172",66,https://www.amazon.com/Jacket-Zipper-Pocket-Winter-Outerwear/dp/B09KPBGFX1/ref=sr_1_4?crid=3DC5IU9TK1BOD&keywords=Winter%2BInfant%2BKids%2BBaby%2BGirls%2BBoys%2BDown%2BParkas%2BCoat%2B3D%2BEars%2BHooded%2BLong%2BSleeve%2BZipper%2BSolid%2BWarm%2BOutfits&qid=1670803427&sprefix=winter%2Binfant%2Bkids%2Bbaby%2Bgirls%2Bboys%2Bdown%2Bparkas%2Bcoat%2B3d%2Bears%2Bhooded%2Blong%2Bsleeve%2Bzipper%2Bsolid%2Bwarm%2Boutfits%2Caps%2C191&sr=8-4&th=1,2022-12-11,,12,1,1,0.08,SPHERE,,1,ed43ad2f-b00f-4e0d-8855-d54a36cb1a04
Baby,Cradle,,,USA,$42.99,1,$42.99,https://www.walmart.com/ip/Delta-Children-Classic-Breeze-Bassinet-Celestial/447924276?athbdg=L1700,2022-12-11,,70%,12.26,lb,1,5.56,0.18,https://www.walmart.com/ip/Delta-Children-Classic-Breeze-Bassinet-Celestial/447924276?athbdg=L1700,2022-12-11,,"25,906.13",cubic in,1,"424,525",2,https://www.walmart.com/ip/Delta-Children-Classic-Breeze-Bassinet-Celestial/447924276?athbdg=L1700,2022-12-11,,,,,,,,1,0bbe3a75-efdd-4c97-ab95-45ff1fc2a9ce
Baby,Crib,,,USA,$119.99,1,$119.99,https://www.walmart.com/ip/Angel-Line-Elaine-3-in-1-Convertible-Crib-White/684619030,2022-12-11,,70%,41.00,lb,1,18.60,0.05,https://www.walmart.com/ip/Angel-Line-Elaine-3-in-1-Convertible-Crib-White/684619030,2022-12-11,,"66,525.70",cubic in,1,"1,090,161",1,https://www.walmart.com/ip/Angel-Line-Elaine-3-in-1-Convertible-Crib-White/684619030,2022-12-11,,,,,,,,1,3333bc8c-57da-4a55-a477-f69b5b28a0ae
Baby,Crib Sheet,,,USA,$5.74,1,$5.74,https://www.walmart.com/ip/Everyday-Kids-Fitted-Crib-Sheet-Princess-Storyland/496986006,2022-12-11,,70%,5.60,oz,1,0.16,6.30,https://www.amazon.com/Princess-Storyland-Microfiber-Breathable-Hypoallergenic/dp/B07PPK56N7/ref=asc_df_B07PPK56N7/?tag=hyprod-20&linkCode=df0&hvadid=309792553112&hvpos=&hvnetw=g&hvrand=13371681286208708995&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-665280447813&psc=1&tag=&ref=&adgrpid=64610537274&hvpone=&hvptwo=&hvadid=309792553112&hvpos=&hvnetw=g&hvrand=13371681286208708995&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-665280447813,2022-12-11,,"11,648.00",cubic in,1,"190,877",5,https://www.amazon.com/Princess-Storyland-Microfiber-Breathable-Hypoallergenic/dp/B07PPK56N7/ref=asc_df_B07PPK56N7/?tag=hyprod-20&linkCode=df0&hvadid=309792553112&hvpos=&hvnetw=g&hvrand=13371681286208708995&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-665280447813&psc=1&tag=&ref=&adgrpid=64610537274&hvpone=&hvptwo=&hvadid=309792553112&hvpos=&hvnetw=g&hvrand=13371681286208708995&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031968&hvtargid=pla-665280447813,2022-12-11,,1,1,1,1.00,SPHERE,,1,2fedef62-1186-4df1-8784-0639c675b0ef
Baby,Diaper,,Cloth,USA,$5.57,1,$5.57,https://www.walmart.com/ip/Baby-Infant-Thin-Diapers-Reusable-Nappy-Covers-Inserts-Cloth-Girl-Boy-Adjustable-Diapering/951117187,2022-12-11,,N/A,1.76,oz,1,0.05,20.04,https://www.amazon.com/Thirsties-Cloth-Diaper-Cover-Closure/dp/B003AJXY56/ref=sr_1_52?keywords=Baby+Infant+Thin+Diapers+Reusable+Nappy+Covers+Inserts+Cloth+Girl+Boy+Adjustable+Diapering&qid=1670804502&sr=8-52,2022-12-11,,40.50,cubic in,1,664,"1,507",https://www.amazon.com/Thirsties-Cloth-Diaper-Cover-Closure/dp/B003AJXY56/ref=sr_1_52?keywords=Baby+Infant+Thin+Diapers+Reusable+Nappy+Covers+Inserts+Cloth+Girl+Boy+Adjustable+Diapering&qid=1670804502&sr=8-52,2022-12-11,,150,1,1,0.01,SPHERE,,10,e5e04e44-d493-4f38-8ef8-613dec972c80
Baby,Diaper,,Newborn,USA,$9.47,31,$0.31,https://www.walmart.com/ip/Luvs-Pro-Level-Leak-Protection-Comfortable-Diapers-Newborn-31-Count/297363389,2022-12-11,,N/A,1.17,lb,31,0.02,58.41,https://www.amazon.com/Luvs-Triple-leakguards-Diapers-Count/dp/B07ZL31PQG,2022-12-11,,288.48,cubic in,31,152,"6,558",https://www.amazon.com/Luvs-Triple-leakguards-Diapers-Count/dp/B07ZL31PQG,2022-12-11,"*3,424",150,1,1,0.01,SPHERE,,10,4e40c8bf-a7c5-4faf-95ad-20fe34cf27d9
